transaction_id,order_date,year,month,quarter,store_id,store_format,region,sales_channel,employee_id,customer_id,customer_segment,category,subcategory,product_id,supplier,base_price_php,unit_cost_php,discount_pct,selling_price_php,quantity_sold,gross_revenue_php,cogs_php,gross_profit_php,gross_margin_pct,shipping_cost_php,delivery_days,promo_type,payment_method,return_flag,return_reason,stock_level,reorder_point,stockout_flag,customer_rating,nps_score,loyalty_points_earned,marketing_spend_php
TXN-103186,2022-01-05,2022,1,Q1,STR-118,Express,Batangas,Website,EMP-1018,CUST-17454,VIP,Beauty & Health,Haircare,PRD-1140,Supplier_M,8319.4,5876.17,0,8319.4,1,8319.4,5876.17,2443.23,29.37,73.5,3,Loyalty Points,Cash,0,None,489,56,0,,4.0,166,102.83
TXN-103187,2024-11-27,2024,11,Q4,STR-118,Kiosk,Davao,Website,EMP-1040,CUST-14336,Churned,Toys & Games,Educational,PRD-1102,Supplier_B,599.4,317.79,30,419.58,7,2097.9,1588.95,508.95,24.26,290.55,5,Flash Sale,Debit Card,0,None,453,48,0,3.3,,20,74.88
TXN-103188,2024-05-30,2024,5,Q2,STR-100,Online,Batangas,Mobile App,EMP-1018,CUST-17567,Regular,Sports,Apparel,PRD-1192,Supplier_I,1747.97,890.13,50,873.99,2,1747.98,1780.26,-32.28,-1.85,144.3,5,Buy1Get1,Debit Card,0,None,200,68,0,4.3,9.0,17,157.54
TXN-103189,2022-03-16,2022,3,Q1,STR-102,Kiosk,NCR,Mobile App,EMP-1067,CUST-17154,New,Automotive,Car Care,PRD-1187,Supplier_I,2115.49,1085.6,30,1480.84,1,1480.84,1085.6,395.24,26.69,144.79,2,Flash Sale,Maya,1,Late Delivery,391,25,0,3.8,0.0,14,264.37
TXN-103190,2022-08-10,2022,8,Q3,STR-101,Online,Pampanga,Third-Party Platform,EMP-1010,CUST-19809,VIP,Toys & Games,Educational,PRD-1033,Supplier_L,277.23,199.96,10,249.51,3,748.53,599.88,148.65,19.86,65.21,5,Percent Discount,Bank Transfer,0,None,270,53,0,3.9,7.0,14,171.92
TXN-103191,2022-05-13,2022,5,Q2,STR-106,Superstore,Cebu,Third-Party Platform,EMP-1059,CUST-15004,Regular,Toys & Games,Board Games,PRD-1188,Supplier_E,5642.78,3519.83,25,4232.09,1,4232.09,3519.83,712.26,16.83,103.37,2,Percent Discount,GCash,0,None,102,23,0,2.5,,42,18.84
TXN-103192,2023-12-16,2023,12,Q4,STR-100,Kiosk,Davao,Third-Party Platform,EMP-1057,CUST-18543,Churned,Electronics,Laptops,PRD-1022,Supplier_N,1046.05,688.76,30,732.23,4,732.23,688.76,43.47,5.94,94.26,3,Flash Sale,Bank Transfer,0,None,346,43,0,3.5,9.0,7,241.74
TXN-103193,2024-09-08,2024,9,Q3,STR-103,Superstore,NCR,Third-Party Platform,EMP-1067,CUST-19351,Regular,Sports,Footwear,PRD-1133,Supplier_J,1529.86,928.61,10,1376.87,14,19276.18,13000.54,6275.64,32.56,234.16,7,Percent Discount,BuyNow PayLater,0,None,287,44,0,3.4,6.0,192,97.87
TXN-103194,2023-08-09,2023,8,Q3,STR-101,Express,Pampanga,Mobile App,EMP-1001,CUST-19529,New,Home & Living,Lighting,PRD-1171,Supplier_C,1934.02,1333.08,50,967.01,2,1934.02,2666.16,-732.14,-37.86,273.34,1,Buy1Get1,Debit Card,0,None,110,63,0,3.6,9.0,19,415.79
TXN-103195,2024-04-11,2024,4,Q2,STR-102,Kiosk,Davao,Mobile App,EMP-1002,CUST-16237,Regular,Groceries,Beverages,PRD-1108,Supplier_F,594.36,360.6,30,416.05,5,2080.25,1803.0,277.25,13.33,125.59,3,Flash Sale,GCash,0,None,273,35,0,2.9,4.0,20,39.92
TXN-103196,2022-11-23,2022,11,Q4,STR-116,Online,Cebu,In-Store,EMP-1038,CUST-16969,At-Risk,Toys & Games,Board Games,PRD-1151,Supplier_H,14540.77,7422.47,0,14540.77,4,29081.54,14844.94,14236.6,48.95,0.0,0,None,GCash,0,None,224,42,0,3.8,6.0,290,6.08
TXN-103197,2024-07-01,2024,7,Q3,STR-114,Express,Iloilo,Mobile App,EMP-1018,CUST-14418,VIP,Groceries,Beverages,PRD-1159,Supplier_E,1547.14,867.27,0,1547.14,4,6188.56,3469.08,2719.48,43.94,78.41,3,None,Credit Card,1,Late Delivery,93,64,0,4.4,,123,6.7
TXN-103198,2023-05-04,2023,5,Q2,STR-118,Kiosk,NCR,In-Store,EMP-1027,CUST-11021,New,Toys & Games,Board Games,PRD-1120,Supplier_L,3227.27,1452.74,0,3227.27,1,3227.27,1452.74,1774.53,54.99,0.0,0,Bundle Deal,Debit Card,0,None,323,73,0,3.6,,32,3.03
TXN-103199,2022-03-11,2022,3,Q1,STR-109,Express,Iloilo,Website,EMP-1016,CUST-15069,VIP,Beauty & Health,Haircare,PRD-1128,Supplier_I,758.15,556.05,30,530.7,1,530.7,556.05,-25.35,-4.78,127.27,5,Flash Sale,Bank Transfer,0,None,100,44,0,4.1,2.0,10,213.98
TXN-103200,2023-08-20,2023,8,Q3,STR-109,Express,Cebu,Mobile App,EMP-1004,CUST-19101,Regular,Toys & Games,Action Figures,PRD-1004,Supplier_K,2659.96,1293.64,20,2127.97,5,10639.85,6468.2,4171.65,39.21,218.69,5,Percent Discount,GCash,0,None,362,58,0,3.4,,106,152.2
TXN-103201,2023-12-14,2023,12,Q4,STR-119,Express,Iloilo,Mobile App,EMP-1099,CUST-13400,Regular,Toys & Games,Board Games,PRD-1124,Supplier_D,5111.25,2333.52,0,5111.25,3,5111.25,2333.52,2777.73,54.35,257.16,3,None,BuyNow PayLater,0,None,70,56,0,4.0,,51,89.25
TXN-103202,2022-01-09,2022,1,Q1,STR-103,Online,Pampanga,Website,EMP-1063,CUST-13585,Regular,Beauty & Health,Supplements,PRD-1111,Supplier_B,603.53,326.5,0,603.53,2,1207.06,653.0,554.06,45.9,267.42,7,None,Bank Transfer,1,Late Delivery,11,21,1,3.6,10.0,12,20.94
TXN-103203,2024-03-10,2024,3,Q1,STR-104,Superstore,Davao,In-Store,EMP-1067,,Regular,Automotive,Parts,PRD-1190,Supplier_M,1454.3,797.79,30,1018.01,1,1018.01,797.79,220.22,21.63,0.0,0,Percent Discount,GCash,0,None,192,68,0,2.8,,10,253.95
TXN-103204,2022-12-21,2022,12,Q4,STR-109,Express,NCR,Mobile App,EMP-1056,CUST-14547,New,Beauty & Health,Pharmacy,PRD-1185,Supplier_M,2337.0,1492.11,30,1635.9,4,1635.9,1492.11,143.79,8.79,149.44,14,Percent Discount,BuyNow PayLater,0,None,118,35,0,3.8,10.0,16,430.34
TXN-103205,2022-07-11,2022,7,Q3,STR-114,Online,NCR,Website,EMP-1057,CUST-17205,Regular,Groceries,Snacks,PRD-1006,Supplier_A,1305.77,847.8,0,1305.77,4,5223.08,3391.2,1831.88,35.07,72.41,2,None,Maya,0,None,407,62,0,,1.0,52,21.67
TXN-103206,2024-10-17,2024,10,Q4,STR-111,Superstore,NCR,Website,EMP-1068,CUST-11196,VIP,Automotive,Car Care,PRD-1070,Supplier_I,672.08,369.78,0,672.08,2,1344.16,739.56,604.6,44.98,119.24,2,None,BuyNow PayLater,0,None,465,60,0,3.8,,26,149.21
TXN-103207,2023-12-10,2023,12,Q4,STR-102,Online,Davao,Third-Party Platform,EMP-1016,CUST-18287,Regular,Automotive,Electronics,PRD-1016,Supplier_H,508.09,286.78,0,508.09,4,2032.36,1147.12,885.24,43.56,230.67,5,None,Cash,0,None,401,34,0,1.6,,20,35.59
TXN-103208,2024-02-16,2024,2,Q1,STR-104,Express,Batangas,In-Store,EMP-1012,CUST-19530,VIP,Groceries,Dairy,PRD-1078,Supplier_L,9752.84,7210.56,50,4876.42,1,4876.42,7210.56,-2334.14,-47.87,0.0,0,Buy1Get1,BuyNow PayLater,0,None,435,62,0,4.3,,97,116.01
TXN-103209,2024-06-24,2024,6,Q2,STR-111,Online,Cebu,In-Store,EMP-1082,CUST-17588,New,Beauty & Health,Skincare,PRD-1125,Supplier_A,3867.41,2364.46,50,1933.7,4,7734.8,9457.84,-1723.04,-22.28,0.0,0,Flash Sale,Debit Card,0,None,50,75,1,3.6,4.0,77,184.95
TXN-103210,2022-02-12,2022,2,Q1,STR-117,Online,Cebu,Website,EMP-1001,CUST-12885,Churned,Beauty & Health,Haircare,PRD-1026,Supplier_I,9071.42,4156.51,0,9071.42,5,45357.1,20782.55,24574.55,54.18,139.33,2,None,Debit Card,1,Wrong Item,81,55,0,3.0,,453,18.74
TXN-103211,2023-06-18,2023,6,Q2,STR-115,Kiosk,Cebu,In-Store,EMP-1017,CUST-14181,New,Groceries,Produce,PRD-1035,Supplier_N,2882.11,1673.46,0,2882.11,3,8646.33,5020.38,3625.95,41.94,0.0,0,None,Maya,0,None,495,76,0,,3.0,86,22.01
TXN-103212,2024-01-31,2024,1,Q1,STR-103,Express,Pampanga,Mobile App,EMP-1031,CUST-19398,VIP,Automotive,Tools,PRD-1051,Supplier_D,10240.23,4921.81,5,9728.22,2,19456.44,9843.62,9612.82,49.41,123.04,7,Percent Discount,GCash,0,None,105,38,0,4.3,,389,27.32
TXN-103213,2024-01-23,2024,1,Q1,STR-100,Superstore,Davao,Third-Party Platform,EMP-1094,CUST-19378,Regular,Groceries,Frozen,PRD-1176,Supplier_H,1280.98,702.25,0,1280.98,7,8966.86,4915.75,4051.11,45.18,294.44,5,Loyalty Points,Maya,0,None,55,25,0,4.3,9.0,89,427.9
TXN-103214,2024-08-16,2024,8,Q3,STR-100,Superstore,Iloilo,Website,EMP-1088,CUST-14743,Regular,Groceries,Snacks,PRD-1065,Supplier_M,8729.76,5245.27,50,4364.88,2,8729.76,10490.54,-1760.78,-20.17,257.06,5,Buy1Get1,Maya,0,None,180,54,0,4.5,10.0,87,323.67
TXN-103215,2024-11-27,2024,11,Q4,STR-103,Online,Cebu,Website,EMP-1031,CUST-17737,Regular,Electronics,Mobile Phones,PRD-1101,Supplier_H,1984.83,1436.34,30,1389.38,3,1389.38,1436.34,-46.96,-3.38,83.87,14,Flash Sale,Cash,1,Defective,375,22,0,,,13,132.01
TXN-103216,2022-08-17,2022,8,Q3,STR-106,Kiosk,Iloilo,Third-Party Platform,EMP-1065,CUST-12496,New,Toys & Games,Action Figures,PRD-1188,Supplier_M,706.95,407.1,40,424.17,6,2545.02,2442.6,102.42,4.02,286.35,3,Flash Sale,Credit Card,0,None,402,51,0,3.4,3.0,25,395.93
TXN-103217,2024-11-08,2024,11,Q4,STR-117,Superstore,NCR,In-Store,EMP-1023,,Regular,Home & Living,Lighting,PRD-1193,Supplier_N,2027.9,942.64,0,2027.9,7,8111.6,3770.56,4341.04,53.52,0.0,0,None,GCash,1,Late Delivery,348,60,0,4.6,9.0,81,75.07
TXN-103218,2022-04-12,2022,4,Q2,STR-111,Kiosk,Batangas,In-Store,EMP-1077,,VIP,Apparel,Tops,PRD-1199,Supplier_N,3137.13,1640.91,0,3137.13,7,21959.91,11486.37,10473.54,47.69,0.0,0,Bundle Deal,Bank Transfer,0,None,348,34,0,5.0,,439,65.93
TXN-103219,2024-01-12,2024,1,Q1,STR-117,Online,Laguna,In-Store,EMP-1029,,Regular,Sports,Equipment,PRD-1074,Supplier_L,2259.31,1193.96,50,1129.65,8,9037.2,9551.68,-514.48,-5.69,0.0,0,Buy1Get1,GCash,0,None,3,60,1,4.4,5.0,90,298.06
TXN-103220,2024-12-20,2024,12,Q4,STR-111,Superstore,Batangas,Mobile App,EMP-1047,CUST-17047,Regular,Electronics,Accessories,PRD-1150,Supplier_D,1693.52,832.81,5,1608.84,5,6435.36,3331.24,3104.12,48.24,218.87,5,Percent Discount,BuyNow PayLater,0,None,310,33,0,3.9,1.0,64,418.47
TXN-103221,2022-08-08,2022,8,Q3,STR-105,Kiosk,Cebu,Website,EMP-1070,CUST-19911,New,Groceries,Beverages,PRD-1140,Supplier_K,1058.85,639.41,50,529.42,2,1058.84,1278.82,-219.98,-20.78,218.74,5,Flash Sale,Maya,0,None,142,45,0,5.0,5.0,10,245.84
TXN-103222,2023-11-07,2023,11,Q4,STR-114,Express,Davao,Mobile App,EMP-1079,CUST-12055,Regular,Apparel,Tops,PRD-1078,Supplier_D,1738.1,1177.5,10,1564.29,4,6257.16,4710.0,1547.16,24.73,218.15,10,Percent Discount,BuyNow PayLater,0,None,208,43,0,3.0,,62,322.15
TXN-103223,2022-08-01,2022,8,Q3,STR-108,Superstore,Batangas,In-Store,EMP-1082,,VIP,Electronics,Laptops,PRD-1021,Supplier_L,2507.5,1656.7,0,2507.5,2,5015.0,3313.4,1701.6,33.93,0.0,0,Bundle Deal,Maya,0,None,100,78,0,4.3,,100,203.68
TXN-103224,2022-07-23,2022,7,Q3,STR-115,Superstore,Cagayan de Oro,Website,EMP-1056,CUST-15349,Regular,Home & Living,Decor,PRD-1063,Supplier_L,1571.07,774.29,20,1256.86,4,5027.44,3097.16,1930.28,38.39,117.72,10,Percent Discount,Maya,0,None,95,24,0,,,50,487.02
TXN-103225,2022-11-03,2022,11,Q4,STR-103,Superstore,Cagayan de Oro,In-Store,EMP-1048,,Regular,Apparel,Footwear,PRD-1130,Supplier_O,12061.37,8337.32,0,12061.37,3,24122.74,16674.64,7448.1,30.88,0.0,0,None,BuyNow PayLater,0,None,88,42,0,3.6,,241,7.9
TXN-103226,2022-09-13,2022,9,Q3,STR-111,Express,Laguna,Mobile App,EMP-1000,CUST-11571,Regular,Apparel,Bottoms,PRD-1165,Supplier_G,1668.08,1210.27,40,1000.85,5,5004.25,6051.35,-1047.1,-20.92,86.59,1,Flash Sale,Bank Transfer,0,None,203,80,0,3.6,1.0,50,401.12
TXN-103227,2022-05-17,2022,5,Q2,STR-115,Kiosk,Laguna,Website,EMP-1064,CUST-13262,Regular,Apparel,Bottoms,PRD-1176,Supplier_G,2941.29,1670.51,50,1470.64,2,2941.28,3341.02,-399.74,-13.59,172.56,3,Buy1Get1,Bank Transfer,0,None,114,67,0,4.7,4.0,29,71.83
TXN-103228,2023-03-02,2023,3,Q1,STR-103,Online,Laguna,Third-Party Platform,EMP-1093,CUST-17505,New,Sports,Apparel,PRD-1052,Supplier_D,125.51,91.99,0,125.51,2,251.02,183.98,67.04,26.71,55.27,3,None,Bank Transfer,0,None,415,54,0,3.1,,2,70.04
TXN-103229,2023-08-31,2023,8,Q3,STR-109,Superstore,Batangas,Mobile App,EMP-1040,CUST-10801,Regular,Groceries,Frozen,PRD-1040,Supplier_L,8052.79,4173.97,0,8052.79,1,8052.79,4173.97,3878.82,48.17,173.34,2,None,Debit Card,0,None,102,77,0,3.0,,80,76.48
TXN-103230,2024-04-15,2024,4,Q2,STR-108,Online,Pampanga,Mobile App,EMP-1007,CUST-17394,Regular,Home & Living,Furniture,PRD-1051,Supplier_I,27775.31,20303.15,0,27775.31,1,27775.31,20303.15,7472.16,26.9,222.23,10,None,Maya,0,None,377,32,0,4.5,4.0,277,93.59
TXN-103231,2023-07-24,2023,7,Q3,STR-101,Kiosk,Batangas,In-Store,EMP-1033,CUST-18016,Regular,Beauty & Health,Supplements,PRD-1028,Supplier_G,1273.27,593.75,0,1273.27,1,1273.27,593.75,679.52,53.37,0.0,0,None,GCash,0,None,383,40,0,4.9,5.0,12,80.57
TXN-103232,2023-10-31,2023,10,Q4,STR-106,Online,Cagayan de Oro,In-Store,EMP-1019,,Regular,Beauty & Health,Pharmacy,PRD-1104,Supplier_D,603.93,371.22,0,603.93,10,4831.44,2969.76,1861.68,38.53,0.0,0,None,Credit Card,0,None,405,70,0,5.0,,48,8.05
TXN-103233,2022-01-10,2022,1,Q1,STR-107,Online,Davao,Website,EMP-1067,CUST-17724,VIP,Groceries,Beverages,PRD-1199,Supplier_H,3919.99,2783.93,0,3919.99,6,23519.94,16703.58,6816.36,28.98,226.06,5,None,Debit Card,0,None,98,49,0,4.2,10.0,470,6.24
TXN-103234,2023-05-29,2023,5,Q2,STR-108,Kiosk,Laguna,Website,EMP-1074,CUST-19309,Regular,Electronics,Mobile Phones,PRD-1080,Supplier_K,2915.22,1751.6,50,1457.61,3,4372.83,5254.8,-881.97,-20.17,157.88,5,Buy1Get1,BuyNow PayLater,0,None,24,71,1,2.9,,43,586.8
TXN-103235,2023-09-04,2023,9,Q3,STR-106,Online,Cagayan de Oro,Website,EMP-1081,CUST-11341,New,Apparel,Tops,PRD-1071,Supplier_M,2673.59,1956.68,40,1604.15,1,1604.15,1956.68,-352.53,-21.98,68.1,2,Flash Sale,Cash,1,Changed Mind,120,76,0,,9.0,16,79.52
TXN-103236,2024-08-27,2024,8,Q3,STR-104,Kiosk,Laguna,Website,EMP-1031,CUST-13270,Churned,Groceries,Snacks,PRD-1007,Supplier_C,646.22,296.74,0,646.22,2,1292.44,593.48,698.96,54.08,120.12,3,None,Cash,0,None,283,74,0,3.0,,12,30.72
TXN-103237,2022-06-12,2022,6,Q2,STR-113,Kiosk,Iloilo,In-Store,EMP-1009,CUST-17167,Churned,Toys & Games,Puzzles,PRD-1180,Supplier_I,741.83,513.55,0,741.83,1,741.83,513.55,228.28,30.77,0.0,0,None,BuyNow PayLater,0,None,144,28,0,3.2,5.0,7,30.72
TXN-103238,2023-03-31,2023,3,Q1,STR-106,Kiosk,NCR,Third-Party Platform,EMP-1081,CUST-14539,VIP,Automotive,Accessories,PRD-1072,Supplier_H,658.99,396.85,0,658.99,2,1317.98,793.7,524.28,39.78,191.55,14,None,Credit Card,1,Size Issue,83,68,0,4.3,2.0,26,26.39
TXN-103239,2022-11-30,2022,11,Q4,STR-107,Online,NCR,Mobile App,EMP-1070,CUST-18004,At-Risk,Beauty & Health,Personal Care,PRD-1043,Supplier_D,7591.79,4117.1,0,7591.79,13,91101.48,49405.2,41696.28,45.77,95.33,14,None,Debit Card,0,None,269,37,0,3.6,3.0,911,61.79
TXN-103240,2022-12-25,2022,12,Q4,STR-103,Kiosk,Davao,Website,EMP-1015,CUST-18818,At-Risk,Electronics,Audio,PRD-1179,Supplier_L,1669.73,919.89,0,1669.73,11,13357.84,7359.12,5998.72,44.91,119.42,3,None,Maya,0,None,310,42,0,4.7,9.0,133,95.67
TXN-103241,2022-03-09,2022,3,Q1,STR-110,Superstore,Iloilo,In-Store,EMP-1028,CUST-13903,Regular,Sports,Equipment,PRD-1090,Supplier_O,3112.44,2213.84,0,3112.44,4,12449.76,8855.36,3594.4,28.87,0.0,0,None,GCash,0,None,327,27,0,4.1,,124,40.6
TXN-103242,2024-09-07,2024,9,Q3,STR-111,Online,Davao,Website,EMP-1080,CUST-18394,Regular,Groceries,Dairy,PRD-1166,Supplier_L,1457.71,775.93,0,1457.71,4,5830.84,3103.72,2727.12,46.77,261.98,10,None,Bank Transfer,0,None,201,69,0,4.5,10.0,58,227.95
TXN-103243,2023-11-08,2023,11,Q4,STR-107,Superstore,Cagayan de Oro,Mobile App,EMP-1097,CUST-15521,Regular,Automotive,Car Care,PRD-1121,Supplier_B,3293.05,1957.3,25,2469.79,11,27167.69,21530.3,5637.39,20.75,184.13,10,Percent Discount,Credit Card,0,None,429,39,0,,2.0,271,254.93
TXN-103244,2023-07-01,2023,7,Q3,STR-108,Superstore,Pampanga,In-Store,EMP-1008,CUST-10911,At-Risk,Electronics,Accessories,PRD-1174,Supplier_E,3664.97,1861.37,50,1832.48,2,3664.96,3722.74,-57.78,-1.58,0.0,0,Buy1Get1,GCash,0,None,146,29,0,4.2,,36,222.68
TXN-103245,2024-11-04,2024,11,Q4,STR-117,Online,Iloilo,Mobile App,EMP-1076,CUST-12688,New,Apparel,Accessories,PRD-1078,Supplier_G,1962.15,1420.62,0,1962.15,6,7848.6,5682.48,2166.12,27.6,79.91,5,Bundle Deal,Credit Card,0,None,420,22,0,3.7,2.0,78,46.27
TXN-103246,2023-03-05,2023,3,Q1,STR-117,Online,Cagayan de Oro,Third-Party Platform,EMP-1086,CUST-13427,New,Sports,Footwear,PRD-1081,Supplier_D,2175.55,1311.73,0,2175.55,1,2175.55,1311.73,863.82,39.71,72.07,14,None,Maya,0,None,229,35,0,3.5,5.0,21,2.87
TXN-103247,2022-11-05,2022,11,Q4,STR-112,Online,NCR,Third-Party Platform,EMP-1083,CUST-15341,New,Beauty & Health,Skincare,PRD-1039,Supplier_E,2740.19,1684.95,0,2740.19,3,5480.38,3369.9,2110.48,38.51,147.19,7,Bundle Deal,Maya,0,None,203,54,0,,4.0,54,121.55
TXN-103248,2022-04-01,2022,4,Q2,STR-104,Kiosk,Cebu,Website,EMP-1057,CUST-13824,At-Risk,Automotive,Car Care,PRD-1005,Supplier_G,2127.02,1239.64,0,2127.02,3,6381.06,3718.92,2662.14,41.72,265.1,10,None,BuyNow PayLater,0,None,145,47,0,,7.0,63,14.96
TXN-103249,2024-10-14,2024,10,Q4,STR-108,Online,NCR,Website,EMP-1003,CUST-19123,Regular,Apparel,Tops,PRD-1051,Supplier_G,3039.82,2260.65,0,3039.82,5,6079.64,4521.3,1558.34,25.63,233.75,10,None,Debit Card,0,None,26,55,1,4.8,,60,57.61
TXN-103250,2023-04-14,2023,4,Q2,STR-102,Superstore,Laguna,In-Store,EMP-1039,CUST-11273,Regular,Beauty & Health,Personal Care,PRD-1161,Supplier_F,3304.06,2293.2,0,3304.06,3,9912.18,6879.6,3032.58,30.59,0.0,0,None,Bank Transfer,0,None,216,52,0,3.8,9.0,99,28.07
TXN-103251,2022-11-28,2022,11,Q4,STR-115,Online,Batangas,Website,EMP-1067,CUST-15317,At-Risk,Home & Living,Kitchen,PRD-1120,Supplier_O,1658.95,932.92,50,829.48,8,4147.4,4664.6,-517.2,-12.47,153.92,5,Buy1Get1,Debit Card,0,None,380,74,0,1.7,,41,128.83
TXN-103252,2024-01-24,2024,1,Q1,STR-100,Superstore,Cebu,Third-Party Platform,EMP-1089,CUST-14355,New,Sports,Footwear,PRD-1001,Supplier_H,572.13,424.41,30,400.49,3,1201.47,1273.23,-71.76,-5.97,155.94,5,Percent Discount,Cash,0,None,155,41,0,4.6,,12,232.98
TXN-103253,2022-01-29,2022,1,Q1,STR-102,Kiosk,Batangas,Website,EMP-1046,CUST-13203,Regular,Automotive,Electronics,PRD-1170,Supplier_K,3985.91,2164.77,0,3985.91,2,7971.82,4329.54,3642.28,45.69,138.66,5,None,BuyNow PayLater,0,None,361,63,0,4.2,9.0,79,23.07
TXN-103254,2023-12-15,2023,12,Q4,STR-114,Superstore,Pampanga,Third-Party Platform,EMP-1032,CUST-16399,Regular,Automotive,Car Care,PRD-1115,Supplier_L,3156.31,1637.75,25,2367.23,1,2367.23,1637.75,729.48,30.82,86.67,10,Percent Discount,Debit Card,0,None,341,67,0,4.7,,23,241.54
TXN-103255,2022-04-30,2022,4,Q2,STR-117,Express,Cebu,Third-Party Platform,EMP-1035,CUST-15246,Regular,Home & Living,Bedding,PRD-1049,Supplier_M,358.84,214.49,0,358.84,3,1076.52,643.47,433.05,40.23,216.58,2,None,Debit Card,1,Late Delivery,376,35,0,3.0,1.0,10,16.03
TXN-103256,2022-02-19,2022,2,Q1,STR-110,Express,Iloilo,Website,EMP-1057,CUST-17709,Regular,Sports,Outdoors,PRD-1030,Supplier_O,1216.87,839.14,0,1216.87,1,1216.87,839.14,377.73,31.04,132.59,10,None,Credit Card,0,None,128,24,0,1.5,,12,18.6
TXN-103257,2024-11-09,2024,11,Q4,STR-119,Online,NCR,Third-Party Platform,EMP-1028,CUST-17602,Regular,Automotive,Car Care,PRD-1185,Supplier_A,1086.85,559.44,25,815.14,5,1630.28,1118.88,511.4,31.37,221.41,7,Percent Discount,Debit Card,0,None,34,55,1,3.7,,16,117.89
TXN-103258,2024-04-04,2024,4,Q2,STR-119,Express,Cebu,Website,EMP-1027,CUST-13167,New,Toys & Games,Puzzles,PRD-1017,Supplier_K,1597.65,1169.12,0,1597.65,2,3195.3,2338.24,857.06,26.82,80.5,5,None,Debit Card,0,None,401,58,0,,0.0,31,27.46
TXN-103259,2022-11-06,2022,11,Q4,STR-115,Online,Iloilo,Third-Party Platform,EMP-1033,CUST-13410,New,Automotive,Accessories,PRD-1151,Supplier_G,3669.69,2305.18,50,1834.85,5,3669.7,4610.36,-940.66,-25.63,247.65,3,Flash Sale,BuyNow PayLater,1,Late Delivery,47,20,0,3.9,3.0,36,88.87
TXN-103260,2024-05-03,2024,5,Q2,STR-101,Kiosk,Pampanga,In-Store,EMP-1085,CUST-15037,New,Sports,Outdoors,PRD-1197,Supplier_F,2124.48,1068.52,0,2124.48,10,21244.8,10685.2,10559.6,49.7,0.0,0,None,Maya,0,None,404,45,0,3.7,4.0,212,19.8
TXN-103261,2022-03-20,2022,3,Q1,STR-115,Superstore,Iloilo,Website,EMP-1070,CUST-17053,Regular,Beauty & Health,Supplements,PRD-1177,Supplier_O,3077.69,1472.53,30,2154.38,1,2154.38,1472.53,681.85,31.65,270.98,10,Percent Discount,Maya,0,None,66,45,0,3.6,,21,349.02
TXN-103262,2024-09-25,2024,9,Q3,STR-114,Express,Batangas,Third-Party Platform,EMP-1003,CUST-18807,VIP,Home & Living,Kitchen,PRD-1037,Supplier_G,6316.36,3467.44,0,6316.36,20,126327.2,69348.8,56978.4,45.1,180.3,5,Loyalty Points,Bank Transfer,1,Size Issue,417,39,0,4.3,,2526,32.99
TXN-103263,2024-10-02,2024,10,Q4,STR-118,Online,Cebu,Third-Party Platform,EMP-1064,CUST-11006,Regular,Electronics,Mobile Phones,PRD-1182,Supplier_H,277.31,196.25,0,277.31,6,1109.24,785.0,324.24,29.23,201.19,2,None,Credit Card,0,None,41,68,1,4.0,,11,56.28
TXN-103264,2024-03-21,2024,3,Q1,STR-101,Express,Cagayan de Oro,In-Store,EMP-1057,,Regular,Home & Living,Kitchen,PRD-1031,Supplier_K,292.65,182.78,0,292.65,3,877.95,548.34,329.61,37.54,0.0,0,None,Cash,0,None,122,53,0,3.6,,8,13.42
TXN-103265,2023-02-20,2023,2,Q1,STR-103,Express,Cagayan de Oro,In-Store,EMP-1087,CUST-13587,Regular,Groceries,Frozen,PRD-1180,Supplier_K,4876.74,2409.17,0,4876.74,1,4876.74,2409.17,2467.57,50.6,0.0,0,None,Maya,0,None,202,65,0,4.0,6.0,48,20.03
TXN-103266,2022-05-23,2022,5,Q2,STR-118,Express,Pampanga,Third-Party Platform,EMP-1016,CUST-11085,VIP,Electronics,Cameras,PRD-1191,Supplier_G,2893.43,1449.87,0,2893.43,14,40508.02,20298.18,20209.84,49.89,240.32,5,Bundle Deal,Bank Transfer,0,None,318,31,0,4.3,,810,57.52
TXN-103267,2023-12-30,2023,12,Q4,STR-108,Superstore,Iloilo,Mobile App,EMP-1056,CUST-12853,At-Risk,Automotive,Tools,PRD-1075,Supplier_E,1757.68,1148.93,50,878.84,6,2636.52,3446.79,-810.27,-30.73,194.16,10,Buy1Get1,Credit Card,0,None,161,71,0,3.3,3.0,26,278.27
TXN-103268,2024-04-02,2024,4,Q2,STR-111,Superstore,Cagayan de Oro,Website,EMP-1071,CUST-13591,VIP,Beauty & Health,Pharmacy,PRD-1117,Supplier_H,726.11,533.55,0,726.11,1,726.11,533.55,192.56,26.52,255.7,3,None,Debit Card,0,None,293,46,0,,8.0,14,91.18
TXN-103269,2022-01-04,2022,1,Q1,STR-108,Superstore,NCR,Third-Party Platform,EMP-1026,CUST-12083,Churned,Sports,Apparel,PRD-1161,Supplier_B,5538.37,3744.58,0,5538.37,8,44306.96,29956.64,14350.32,32.39,128.31,7,None,GCash,0,None,75,56,0,2.9,,443,29.27
TXN-103270,2024-08-07,2024,8,Q3,STR-110,Online,Davao,Website,EMP-1044,CUST-17697,At-Risk,Apparel,Outerwear,PRD-1020,Supplier_K,1499.14,1010.27,5,1424.18,19,27059.42,19195.13,7864.29,29.06,111.47,2,Percent Discount,Maya,0,None,58,38,0,2.5,,270,308.65
